Id,budget,company,country,director,genre,gross,movie status,name,rating,released,runtime,score,star,votes,writer,year
5919,23000000,Relativity Media,Ireland,Steven Soderbergh,1,18942396,Flop,Agentes Secretos,R,20-01-2012,93,5.8,Gina Carano,75489,Lem Dobbs,2011
5920,23000000,Rogue Pictures,USA,Michael Dowse,5,6923891,Flop,Take Me Home Tonight,R,04-03-2011,100,6.3,Topher Grace,46068,Jackie Filgo,2011
5921,23000000,StudioCanal,USA,Roland Emmerich,1,36299898,Hit,Universal Soldier,R,10-07-1992,102,6,Jean-Claude Van Damme,72711,Richard Rothstein,1992
5922,23000000,Twentieth Century Fox Film Corporation,USA,Bobby Farrelly,5,176484651,Hit,There's Something About Mary,R,15-07-1998,119,7.1,Ben Stiller,259794,Ed Decter,1998
5923,23000000,Universal Pictures,USA,Michael Karbelnikoff,9,20246790,Flop,Mobsters,R,26-07-1991,104,5.9,Christian Slater,7229,Michael Mahern,1991
5924,23600000,Columbia Pictures,USA,Ruben Fleischer,3,75590286,Flop,Zombieland,R,02-10-2009,88,7.7,Jesse Eisenberg,419201,Rhett Reese,2009
5925,24000000,Annapurna Pictures,USA,Bennett Miller,8,12096300,Hit,Foxcatcher,R,16-01-2015,134,7,Steve Carell,117034,E. Max Frye,2014
5926,24000000,Blue Askew,USA,Kevin Smith,5,31457946,Flop,Zack and Miri Make a Porno,R,31-10-2008,101,6.6,Seth Rogen,156855,Kevin Smith,2008
5927,24000000,Broadway Pictures,USA,Reginald Hudlin,5,13592872,Hit,The Ladies Man,R,13-10-2000,84,5.1,Tim Meadows,11223,Tim Meadows,2000
5928,24000000,CBS Films,USA,George Tillman Jr.,1,23240020,Hit,Faster,R,24-11-2010,98,6.5,Dwayne Johnson,85407,Tony Gayton,2010
5929,24000000,Columbia Pictures,USA,Danny Cannon,10,40002112,Hit,I Still Know What You Did Last Summer,R,13-11-1998,100,4.6,Jennifer Love Hewitt,58906,Lois Duncan,1998
5930,24000000,Dimension Films,USA,Wes Craven,10,101363301,Hit,Scream 2,R,12-12-1997,120,6.1,Neve Campbell,133216,Kevin Williamson,1997
5931,24000000,Dimension Films,USA,Alexandre Aja,5,25003155,Hit,Piranha 3D,R,20-08-2010,88,5.5,Elisabeth Shue,76489,Pete Goldfinger,2010
5932,24000000,DreamWorks,USA,Todd Phillips,5,75585093,Flop,Old School,R,21-02-2003,88,7.2,Luke Wilson,193885,Court Crandall,2003
5933,24000000,Gramercy Pictures (I),Germany,Neil LaBute,5,25167270,Flop,Nurse Betty,R,08-09-2000,110,6.2,Renée Zellweger,30785,John C. Richards,2000
5934,24000000,Largo Entertainment,Japan,Kathryn Bigelow,1,43218387,Hit,Punto de quiebra,R,12-07-1991,122,7.2,Patrick Swayze,124027,Rick King,1991
5935,24000000,Miramax,USA,James Gray,9,882710,Hit,The Yards,R,27-10-2000,115,6.4,Mark Wahlberg,17187,James Gray,2000
5936,24000000,New Line Cinema,USA,Mike Figgis,2,2618335,Hit,One Night Stand,R,14-11-1997,102,5.8,Wesley Snipes,5888,Mike Figgis,1997
5937,24000000,NPV Entertainment,USA,Davis Guggenheim,2,5108820,Flop,Gossip,R,21-04-2000,90,5.9,James Marsden,13017,Gregory Poirier,2000
5938,24000000,Play It Inc.,USA,Ron Shelton,5,8427204,Flop,Play It to the Bone,R,21-01-2000,124,5.4,Woody Harrelson,10533,Ron Shelton,1999
5939,24000000,TriStar Pictures,USA,Terry Gilliam,5,41895491,Hit,The Fisher King,R,27-09-1991,137,7.6,Jeff Bridges,67814,Richard LaGravenese,1991
5940,24000000,Twentieth Century Fox Film Corporation,France,Xavier Gens,1,39687694,Hit,Hitman - Agente 47,R,21-11-2007,100,6.3,Timothy Olyphant,146777,Skip Woods,2007
5941,24000000,White Eagle,USA,John Flynn,9,22099847,Flop,Lock Up,R,04-08-1989,109,6.4,Sylvester Stallone,32079,Richard Smith,1989
5942,25000000,1821 Pictures,USA,Gavin O'Connor,1,1512815,Hit,Jane Got a Gun,R,29-01-2016,98,5.9,Natalie Portman,15689,Brian Duffield,2015
5943,25000000,2929 Productions,USA,Barry Levinson,5,1090947,Flop,What Just Happened,R,31-10-2008,104,5.7,Robert De Niro,24511,Art Linson,2008
5944,25000000,Alcor Films,France,Joel Schumacher,9,40903593,Hit,Un día de furia,R,26-02-1993,113,7.6,Michael Douglas,143906,Ebbe Roe Smith,1993
5945,25000000,Aramid Entertainment Fund,USA,Taylor Hackford,8,134904,Hit,Love Ranch,R,06-01-2011,100,5.7,Helen Mirren,2558,Mark Jacobson,2010
5946,25000000,Art Linson Productions,USA,Alfonso Cuarón,2,26333044,Flop,Great Expectations,R,30-01-1998,111,6.8,Ethan Hawke,45205,Charles Dickens,1998
5947,25000000,BBC Films,USA,Grant Heslov,5,32416109,Flop,The Men Who Stare at Goats,R,06-11-2009,94,6.2,Ewan McGregor,114722,Jon Ronson,2009
5948,25000000,Beacon Communications,USA,Alan Parker,5,6507514,Flop,The Road to Wellville,R,28-10-1994,118,5.8,Anthony Hopkins,10226,T. Coraghessan Boyle,1994
5949,25000000,Boll Kino Beteiligungs GmbH & Co. KG,Germany,Uwe Boll,1,2405420,Hit,BloodRayne,R,06-01-2006,95,2.9,Kristanna Loken,31478,Guinevere Turner,2005
5950,25000000,Bona Fide Productions,USA,Alexander Payne,5,14879556,Flop,Election,R,07-05-1999,103,7.3,Matthew Broderick,77515,Tom Perrotta,1999
5951,25000000,Carolco Pictures,USA,Adrian Lyne,2,26118851,Flop,Jacob's Ladder,R,02-11-1990,113,7.5,Tim Robbins,81979,Bruce Joel Rubin,1990
5952,25000000,Castle Rock Entertainment,USA,Frank Darabont,9,28341469,Hit,The Shawshank Redemption,R,14-10-1994,142,9.3,Tim Robbins,1861666,Stephen King,1994
5953,25000000,China Film Group,USA,Keanu Reeves,1,100144,Hit,Man of Tai Chi,R,05-07-2013,105,6.1,Tiger Hu Chen,30477,Michael G. Cooney,2013
5954,25000000,Closest to the Hole Productions,USA,David O. Russell,8,93617009,Hit,The Fighter,R,17-12-2010,116,7.8,Mark Wahlberg,294996,Scott Silver,2010
5955,25000000,Columbia Pictures,USA,Jonathan Levine,3,43035725,Flop,The Night Before,R,20-11-2015,101,6.4,Joseph Gordon-Levitt,45947,Jonathan Levine,2015
5956,25000000,Columbia Pictures Corporation,USA,Ringo Lam,1,14502483,Flop,Maximum Risk,R,13-09-1996,101,5.4,Jean-Claude Van Damme,16973,Larry Ferguson,1996
5957,25000000,Columbia Pictures Corporation,USA,Rodman Flender,5,4002955,Flop,Idle Hands,R,30-04-1999,92,6.2,Devon Sawa,35197,Terri Hughes,1999
5958,25000000,Costa do Castelo Filmes,Portugal,Bille August,2,6265311,Flop,La casa de los espíritus,R,01-04-1994,140,6.9,Jeremy Irons,18007,Isabel Allende,1993
5959,25000000,Davis-Panzer Productions,USA,Douglas Aarniokoski,1,12801190,Flop,Highlander: Endgame,R,01-09-2000,87,4.6,Christopher Lambert,17216,Gregory Widen,2000
5960,25000000,De Laurentiis Entertainment Group (DEG),USA,Daryl Duke,3,4007250,Flop,Tai-Pan,R,07-11-1986,127,5.5,Bryan Brown,1340,John Briley,1986
5961,25000000,Dimension Films,USA,John Hillcoat,3,56692,Hit,The Road,R,18-12-2009,111,7.3,Viggo Mortensen,191196,Cormac McCarthy,2009
5962,25000000,DreamWorks,USA,Jeff Schaffer,5,17718223,Hit,EuroTrip,R,20-02-2004,93,6.6,Scott Mechlowicz,171296,Alec Berg,2004
5963,25000000,Ed16d R. Pressman Film,USA,Simon Hunter,1,6820,Hit,Mutant Chronicles,R,08-01-2010,111,5.2,Thomas Jane,24230,Philip Eisner,2008
5964,25000000,Enchanter Entertainment,USA,Robert Altman,14,1534569,Flop,The Gingerbread Man,R,23-01-1998,114,5.7,Kenneth Branagh,9583,John Grisham,1998
5965,25000000,Filmauro,USA,George P. Cosmatos,3,15704614,Hit,Leviathan,R,17-03-1989,98,5.8,Peter Weller,14315,David Webb Peoples,1989
5966,25000000,Fox 2000 Pictures,UK,Ridley Scott,9,16973715,Flop,The Counsellor,R,25-10-2013,117,5.3,Michael Fassbender,86494,Cormac McCarthy,2013
5967,25000000,Fox Searchlight Pictures,USA,Wes Anderson,3,59100318,Hit,The Grand Budapest Hotel,R,28-03-2014,99,8.1,Ralph Fiennes,550331,Stefan Zweig,2014
5968,25000000,GK Films,USA,William Monahan,9,6911,Hit,London Boulevard,R,26-11-2010,103,6.2,Colin Farrell,42460,William Monahan,2010
5969,25000000,Hollywood Pictures,USA,George P. Cosmatos,1,56505065,Hit,Tombstone,R,25-12-1993,130,7.8,Kurt Russell,103911,Kevin Jarre,1993
5970,25000000,Intermedia,USA,Richard Shepard,3,969869,Hit,The Hunting Party,R,21-09-2007,101,6.9,Richard Gere,22857,Richard Shepard,2007
5971,25000000,Ivory Way Productions,USA,David Hogan,1,6320276,Hit,Most Wanted,R,10-10-1997,99,5.5,Keenen Ivory Wayans,5089,Keenen Ivory Wayans,1997
5972,25000000,Kasdan Pictures,USA,Mick Jackson,1,121945720,Flop,The Bodyguard,R,25-11-1992,129,6.2,Kevin Costner,97795,Lawrence Kasdan,1992
5973,25000000,Lionsgate,USA,Mark Helfrich,5,34925283,Flop,Good Luck Chuck,R,21-09-2007,101,5.6,Dane Cook,77598,Josh Stolberg,2007
5974,25000000,Lionsgate,USA,Philip G. Atwell,1,22466994,Hit,16,R,24-08-2007,103,6.3,Jet Li,76529,Lee Anthony Smith,2007
5975,25000000,Metro-Goldwyn-Mayer (MGM),USA,Kevin Hooks,1,17100000,Hit,Fled,R,19-07-1996,98,5.3,Laurence Fishburne,7433,Preston A. Whitmore II,1996
5976,25000000,Midwinter Productions Inc.,USA,Ronny Yu,5,32383850,Flop,Bride of Chucky,R,16-10-1998,89,5.4,Jennifer Tilly,42757,Don Mancini,1998
5977,25000000,Miramax,UK,Sharon Maguire,5,71543427,Hit,Bridget Jones's Diary,R,13-04-2001,97,6.7,Renée Zellweger,188905,Helen Fielding,2001
5978,25000000,Miramax,USA,Troy Nixey,6,24042490,Hit,Don't Be Afraid of the Dark,R,26-08-2011,99,5.6,Katie Holmes,42545,Guillermo del Toro,2010
5979,25000000,MK2 Productions,France,Walter Salles,3,717753,Hit,On the Road,R,23-05-2012,124,6.1,Sam Riley,35540,Jack Kerouac,2012
5980,25000000,New Line Cinema,USA,Brett Ratner,1,41067398,Flop,Money Talks,R,22-08-1997,97,6.2,Charlie Sheen,23799,Joel Cohen,1997
5981,25000000,New Line Cinema,USA,James Foley,1,15156200,Flop,The Corruptor,R,12-03-1999,110,6,Yun-Fat Chow,15959,Robert Pucci,1999
5982,25000000,New Line Cinema,USA,Paul Thomas Anderson,5,17844216,Flop,Punch-Drunk Love,R,01-11-2002,95,7.3,Adam Sandler,118802,Paul Thomas Anderson,2002
5983,25000000,New Line Cinema,Germany,James Wong,10,54098051,Flop,Destino final 3,R,10-02-2006,93,5.8,Mary Elizabeth Winstead,110532,Glen Morgan,2006
5984,25000000,Open Road Films (II),USA,Joe Carnahan,1,51580136,Hit,The Grey,R,27-01-2012,117,6.8,Liam Neeson,214403,Joe Carnahan,2011
5985,25000000,Paramount Pictures,USA,Brian De Palma,9,76270454,Flop,The Untouchables,R,03-06-1987,119,7.9,Kevin Costner,234254,Oscar Fraley,1987
5986,25000000,Paramount Pictures,France,Alejandro González Iñárritu,2,34302837,Flop,Babel,R,10-11-2006,143,7.5,Brad Pitt,257380,Guillermo Arriaga,2006
5987,25000000,Paramount Pictures,USA,Kimberly Peirce,2,10911750,Flop,Stop-Loss,R,28-03-2008,112,6.5,Ryan Phillippe,18404,Mark Richard,2008
5988,25000000,Paramount Pictures,USA,Jason Reitman,2,83823381,Hit,Up in the Air,R,23-12-2009,109,7.4,George Clooney,283498,Walter Kirn,2009
5989,25000000,Paramount Pictures,USA,Ivan Reitman,5,70662220,Hit,No Strings Attached,R,21-01-2011,108,6.2,Natalie Portman,181844,Elizabeth Meriwether,2011
5990,25000000,Paramount Pictures,USA,Rupert Wyatt,9,33631221,Hit,The Gambler,R,25-12-2014,111,6,Mark Wahlberg,53990,William Monahan,2014
5991,25000000,Paramount Vantage,USA,Ethan Coen,9,74283625,Hit,No Country for Old Men,R,21-11-2007,122,8.1,Tommy Lee Jones,679346,Joel Coen,2007
5992,25000000,Paramount Vantage,USA,Paul Thomas Anderson,2,40222514,Flop,There Will Be Blood,R,25-01-2008,158,8.1,Daniel Day-Lewis,412459,Paul Thomas Anderson,2007
5993,25000000,PVM Entertainment,USA,Phil Joanou,2,5005000,Hit,Heaven's Prisoners,R,17-05-1996,132,5.7,Alec Baldwin,4467,James Lee Burke,1996
5994,25000000,Rastar Productions,USA,Mike Figgis,2,8315975,Hit,Mr. Jones,R,08-10-1993,114,5.8,Richard Gere,5931,Eric Roth,1993
5995,25000000,Recorded Picture Company (RPC),UK,Bernardo Bertolucci,3,2075084,Flop,The Sheltering Sky,R,12-12-1990,138,6.8,Debra Winger,9389,Paul Bowles,1990
5996,25000000,Regency Enterprises,USA,Luke Greenfield,5,14589444,Hit,The Girl Next Door,R,09-04-2004,108,6.8,Emile Hirsch,180214,David Wagner,2004
5997,25000000,Revelations Entertainment,France,Stephen Hopkins,9,258691,Flop,Bajo sospecha,R,10-08-2001,110,6.5,Morgan Freeman,19265,John Wainwright,2000
5998,25000000,Rhombus Media,Canada,Fernando Meirelles,2,3073392,Hit,Ceguera,R,03-10-2008,121,6.6,Julianne Moore,62356,José Saramago,2008
5999,25000000,Rifkin-Eberts,USA,Marcel Langenegger,9,4597760,Hit,Deception,R,25-04-2008,107,6.1,Hugh Jackman,34378,Mark Bomback,2008
6000,25000000,Rogue,USA,Wes Craven,10,14637490,Flop,My Soul to Take,R,08-10-2010,100,4.8,Max Thieriot,17312,Wes Craven,2010
6001,25000000,Samuels Media,USA,Tony Gilroy,9,49033882,Flop,Michael Clayton,R,12-10-2007,119,7.3,George Clooney,140798,Tony Gilroy,2007
6002,25000000,Savoy Pictures,USA,Garry Marshall,5,6841570,Hit,Exit to Eden,R,14-10-1994,113,4.1,Dana Delany,5798,Anne Rice,1994
6003,25000000,SBS Productions,France,Roman Polanski,5,2547047,Flop,¿Sabes quién viene?,R,20-04-2012,80,7.2,Jodie Foster,103437,Yasmina Reza,2011
6004,25000000,Screen Gems,USA,Rod Lurie,1,10324441,Flop,Straw Dogs,R,16-09-2011,110,5.8,James Marsden,28710,Rod Lurie,2011
6005,25000000,The Weinstein Company,USA,John Wells,2,37738503,Hit,August: Osage County,R,10-01-2014,121,7.2,Meryl Streep,73438,Tracy Letts,2013
6006,25000000,Touchstone Pictures,USA,Steve Oedekerk,1,44455658,Flop,Nothing to Lose,R,18-07-1997,98,6.7,Martin Lawrence,38128,Steve Oedekerk,1997
6007,25000000,Touchstone Pictures,USA,Spike Lee,2,21554585,Hit,He Got Game,R,01-05-1998,136,6.9,Denzel Washington,38487,Spike Lee,1998
6008,25000000,Trilogy Entertainment Group,USA,Rachel Talalay,1,4064333,Hit,Tank Girl,R,31-03-1995,104,5.3,Lori Petty,26302,Alan Martin,1995
6009,25000000,TriStar Pictures,Canada,Robert Longo,1,19076000,Hit,Johnny Mnemonic,R,26-05-1995,100,5.6,Keanu Reeves,58885,William Gibson,1995
6010,25000000,Twentieth Century Fox Film Corporation,France,Chris Nahon,1,36845124,Hit,Kiss of the Dragon,R,06-07-2001,98,6.6,Jet Li,55439,Jet Li,2001
6011,25000000,Twentieth Century Fox Film Corporation,USA,J.B. Rogers,5,5516708,Flop,Say It Isn't So,R,23-03-2001,95,4.9,Chris Klein,11736,Peter Gaulke,2001
6012,25000000,Twentieth Century Fox Film Corporation,USA,John Moore,10,54607383,Hit,The Omen,R,06-06-2006,110,5.5,Liev Schreiber,50944,David Seltzer,2006
6013,25000000,United Artists,USA,Barry Levinson,2,172825435,Flop,Rain Man,R,16-12-1988,133,8,Dustin Hoffman,408473,Barry Morrow,1988
6014,25000000,United Artists,Japan,James Bridges,2,16118077,Hit,Luces de una gran ciudad,R,01-04-1988,107,5.6,Michael J. Fox,6165,Jay McInerney,1988
6015,25000000,Universal Pictures,USA,Spike Lee,9,13040603,Flop,Clockers,R,13-09-1995,128,6.9,Harvey Keitel,17650,Richard Price,1995
6016,25000000,Universal Pictures,USA,Ernest R. Dickerson,1,21162420,Flop,Bulletproof,R,06-09-1996,84,5.8,Damon Wayans,31241,Joe Gayton,1996
6017,25000000,Universal Pictures,USA,John Madden,5,100317794,Flop,Shakespeare in Love,R,08-01-1999,123,7.2,Gwyneth Paltrow,187035,Marc Norman,1998
6018,25000000,Universal Pictures,USA,Ron Ho16d,8,18593156,Hit,Frost/Nixon,R,23-01-2009,122,7.7,Frank Langella,92248,Peter Morgan,2008
6019,25000000,Universal Pictures,USA,Baltasar Kormákur,1,66528000,Hit,Contraband,R,13-01-2012,109,6.5,Mark Wahlberg,106160,Aaron Guzikowski,2012
6020,25000000,16ner Bros.,USA,George P. Cosmatos,1,49042224,Flop,Cobra,R,23-05-1986,87,5.7,Sylvester Stallone,54851,Paula Gosling,1986
6021,25000000,16ner Bros.,USA,Martin Ritt,2,30950002,Flop,Nuts,R,11-12-1987,116,6.7,Barbra Streisand,4996,Tom Topor,1987
6022,25000000,16ner Bros.,USA,Martin Scorsese,9,46836394,Hit,Goodfellas,R,21-09-1990,146,8.7,Robert De Niro,802599,Nicholas Pileggi,1990
6023,25000000,16ner Bros.,USA,John Singleton,1,13104494,Hit,Rosewood,R,21-02-1997,140,7.2,Jon Voight,6487,Gregory Poirier,1997
6024,25000000,16ner Bros.,USA,Andrzej Bartkowiak,1,55973336,Hit,Romeo Must Die,R,22-03-2000,115,6.1,Jet Li,59814,Mitchell Kapner,2000
6025,25000000,16ner Bros.,USA,Clint Eastwood,9,90135191,Flop,Mystic River,R,15-10-2003,138,8,Sean Penn,361466,Brian Helgeland,2003
6026,25500000,Les Productions du Trésor,France,Guillaume Canet,9,41229,Flop,Blood Ties,R,01-11-2013,127,6.5,Clive Owen,16156,Guillaume Canet,2013
6027,26000000,Bold Films,USA,Scott Ste16t,1,40168080,Flop,Legion,R,22-01-2010,100,5.2,Paul Bettany,85724,Peter Schink,2010
6028,26000000,Broad Green Pictures,USA,Mark Waters,5,17664973,Hit,Bad Santa 2,R,23-11-2016,92,5.5,Billy Bob Thornton,13114,Johnny Rosenthal,2016
6029,26000000,Columbia Pictures Corporation,USA,Joel Schumacher,2,61490000,Hit,Flatliners,R,10-08-1990,115,6.6,Kiefer Sutherland,67242,Peter Filardi,1990
6030,26000000,Gaumont,Canada,Vincenzo Natali,2,16999046,Flop,Splice: experimento mortal,R,04-06-2010,104,5.8,Adrien Brody,83205,Vincenzo Natali,2009
6031,26000000,Hollywood Pictures,USA,Jerry Rees,5,12454768,Hit,The Marrying Man,R,05-04-1991,115,5.7,Kim Basinger,4445,Neil Simon,1991
6032,26000000,Intrepid Pictures,USA,James McTeigue,9,16008272,Hit,The Raven,R,27-04-2012,110,6.4,John Cusack,76320,Hannah Shakespeare,2012
6033,26000000,Lionsgate,USA,Jim Sheridan,2,28501651,Hit,Brothers,R,04-12-2009,105,7.1,Jake Gyllenhaal,94974,David Benioff,2009
6034,26000000,New Line Cinema,USA,David R. Ellis,10,46961214,Flop,Final Destination 2,R,31-01-2003,90,6.2,A.J. Cook,129165,J. Mackye Gruber,2003
6035,26000000,New Line Cinema,USA,Todd Field,2,5463019,Flop,Little Children,R,09-02-2007,136,7.6,Kate Winslet,96259,Todd Field,2006
6036,26000000,Paramount Pictures,USA,Michael Bay,1,49875291,Flop,Pain & Gain,R,26-04-2013,129,6.5,Mark Wahlberg,172482,Christopher Markus,2013
6037,26000000,Paramount Vantage,USA,Christian Alvart,10,13248477,Flop,Case 39,R,01-10-2010,109,6.2,Renée Zellweger,65254,Ray Wright,2009
6038,26000000,Strike Entertainment,USA,Zack Snyder,1,59020957,Flop,Dawn of the Dead,R,19-03-2004,101,7.3,Sarah Polley,206262,George A. Romero,2004
6039,26000000,The Weinstein Company,USA,John Hillcoat,9,37400127,Hit,Lawless,R,29-08-2012,116,7.3,Tom Hardy,199327,Nick Cave,2012
6040,26000000,Universal Pictures,USA,Judd Apatow,5,109449237,Hit,The 40-Year-Old Virgin,R,19-08-2005,116,7.1,Steve Carell,334507,Judd Apatow,2005
6041,26350000,Emmett/Furla/Oasis Films (EFO Films),USA,Stephen Frears,5,20998,Hit,Lay the Favorite,R,22-06-2012,94,4.8,Rebecca Hall,9388,D.V. DeVincentis,2012
6042,27000000,Braveworld Productions,USA,Paul Michael Glaser,1,38122105,Flop,The Running Man,R,13-11-1987,101,6.6,Arnold Sch16zenegger,120345,Stephen King,1987
6043,27000000,Columbia Pictures,USA,Mike Nichols,2,33987757,Flop,Closer,R,03-12-2004,104,7.3,Natalie Portman,177735,Patrick Marber,2004
6044,27000000,Columbia Pictures,USA,David Gordon Green,1,87341380,Flop,Pineapple Express,R,06-08-2008,111,7,Seth Rogen,272938,Seth Rogen,2008
6045,27000000,Dimension Films,Netherlands,Renny Harlin,9,4480744,Hit,La isla maldita,R,13-05-2005,106,6.4,Val Kilmer,51913,Wayne Kramer,2004
6046,27000000,Home Box Office (HBO),USA,Hector Babenco,2,7393346,Flop,Ironweed,R,12-02-1988,143,6.8,Jack Nicholson,6874,William Kennedy,1987
6047,27000000,Largo Entertainment,Canada,Peter Hyams,1,44853581,Hit,Timecop: Policía del futuro,R,16-09-1994,99,5.8,Jean-Claude Van Damme,47553,Mark Verheiden,1994
6048,27000000,Miramax,USA,Anthony Minghella,2,78651430,Flop,The English Patient,R,06-12-1996,162,7.4,Ralph Fiennes,152610,Michael Ondaatje,1996
6049,27000000,11 Clock Cinema,Australia,Alex Proyas,11,14378331,Flop,Ciudad en tinieblas,R,27-02-1998,100,7.7,Rufus Sewell,166822,Alex Proyas,1998
6050,27000000,Number 9 Films,UK,Robert B. Weide,8,2778752,Hit,How to Lose Friends & Alienate People,R,03-10-2008,110,6.5,Simon Pegg,63297,Peter Straughan,2008
6051,27000000,Paramount Pictures,USA,Gary Fleder,9,60527873,Hit,Kiss the Girls,R,03-10-1997,115,6.6,Morgan Freeman,54408,James Patterson,1997
6052,27000000,Paramount Pictures,UK,E. Elias Merhige,9,8725813,Flop,Suspect Zero,R,27-08-2004,100,5.9,Aaron Eckhart,17171,Zak Penn,2004
6053,27000000,The Weinstein Company,Germany,Paul McGuigan,9,22494487,Hit,Lucky Number Slevin,R,07-04-2006,110,7.8,Josh Hartnett,275930,Jason Smilovic,2006
6054,27000000,TriStar Pictures,USA,Carl Franklin,9,16030096,Flop,Devil in a Blue Dress,R,29-09-1995,102,6.7,Denzel Washington,14406,Walter Mosley,1995
6055,27000000,TriStar Pictures,USA,Jodie Foster,9,41012075,Flop,Money Monster,R,13-05-2016,98,6.5,George Clooney,72997,Jamie Linden,2016
6056,27000000,Winkler Films,USA,Irwin Winkler,2,15652637,Flop,Life as a House,R,09-11-2001,125,7.5,Hayden Christensen,40296,Mark Andrus,2001
6057,27500000,Anonymous Content,USA,Gavin Hood,2,9736045,Hit,Rendition,R,19-10-2007,122,6.8,Reese Witherspoon,49635,Kelley Sane,2007
6058,27500000,Lionsgate,USA,Dan Mazer,5,35537564,Hit,Dirty Grandpa,R,22-01-2016,102,6,Robert De Niro,82289,John Phillips,2016
6059,28000000,1984 Private Defense Contractors,USA,Scott Frank,9,26307600,Flop,A Walk Among the Tombstones,R,19-09-2014,114,6.5,Liam Neeson,95753,Lawrence Block,2014
6060,28000000,Alliance Atlantis Communications,UK,Ronny Yu,1,5204007,Flop,Formula 51,R,18-10-2002,93,6.3,Samuel L. Jackson,44231,Stel Pavlou,2001
6061,28000000,Baldwin/Cohen Productions,Canada,Jay Roach,5,8888143,Flop,"11, Alaska",R,01-10-1999,119,6.7,Russell Crowe,23089,David E. Kelley,1999
6062,28000000,Columbia Pictures,Germany,Ruben Fleischer,1,37053924,Flop,30 minutos o menos,R,12-08-2011,83,6.1,Jesse Eisenberg,82495,Michael Diliberti,2011
6063,28000000,Corsan,Belgium,Paul Haggis,2,1019038,Hit,Amores infieles,R,20-03-2015,137,6.4,Liam Neeson,22766,Paul Haggis,2013
6064,28000000,DreamWorks,USA,Bill Condon,8,3254172,Hit,The Fifth Estate,R,18-10-2013,128,6.2,Benedict Cumberbatch,32623,Daniel Domscheit-Berg,2013
6065,28000000,Films A2,France,Leos Carax,2,117569,Flop,The Lovers on the Bridge,R,02-07-1999,125,7.6,Juliette Binoche,9590,Leos Carax,1991
